rank,score,hidden,competition,mli,county,state,metro,legal,legal_note,homes_sold,population,pop_growth_4yr,permits_2025,permits_per_1k,median_price,months_supply,median_dom,sale_to_list,price_yoy,sales_yoy,period
1842,8.4,-63.6,58.7,45.7,"Somerset County, PA",PA,"Somerset, PA",Clear,"Generally permitted; use 'and/or assigns', market privately",51,72134,-0.025400599886507957,57,0.79,210150.0,2.9,50.0,0.9513498462,0.2587601078,0.275,2026-05-31
1843,8.4,-37.7,30.5,24.4,"Panola County, MS",MS,Mississippi nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",22,32764,-0.012239975881820922,13,0.4,270000.0,3.1,97.0,0.982669417,-0.03571428571,0.4666666667,2026-05-31
1844,8.3,-98.9,97.3,78.5,"DuPage County, IL",IL,"Chicago, IL",License req'd,Only 1 deal / 12 mo without a broker license (RELA),942,937142,0.006048257234505769,1265,1.35,460000.0,2.6,42.0,1.01440088,0.08235294118,-0.07917888563,2026-05-31
1845,8.3,-22.0,19.0,12.3,"Dunklin County, MO",MO,"Kennett, MO",Clear,"Generally permitted; use 'and/or assigns', market privately",14,27002,-0.04302523390983839,30,1.11,115204.0,5.5,91.0,0.9682269392,-0.2162993197,-0.2222222222,2026-05-31
1846,8.2,-31.0,28.9,3.3,"Wise County, VA",VA,"Big Stone Gap, VA",Clear,"Generally permitted; use 'and/or assigns', market privately",19,34973,-0.03030555093439805,45,1.29,215000.0,7.7,111.0,0.9642340095,0.5925925926,-0.1739130435,2026-05-31
1847,8.2,-38.3,31.5,31.6,"Hancock County, WV",WV,"Weirton, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",27,28054,-0.03405295596184967,14,0.5,140000.0,2.9,68.0,0.9445563467,0.04089219331,0.125,2026-05-31
1848,8.1,-22.9,13.7,11.6,"Caddo County, OK",OK,Oklahoma nonmetropolitan area,License req'd,SB 1075 (Nov 2025) closed the double-close loophole,11,26337,-0.0211113175989593,3,0.11,202500.0,6.5,81.0,0.9711150558,0.4889705882,-0.08333333333,2026-05-31
1849,8.1,-12.7,20.8,92.1,"Hood River County, OR",OR,"Hood River, OR",Register,HB 4058: register with the OR Real Estate Agency,18,23764,-0.005565552161359166,180,7.57,807500.0,2.1,15.0,0.9947584708,-0.02121212121,0.3846153846,2026-05-31
1850,8.0,-98.8,96.9,51.1,"Shelby County, TN",TN,"Memphis, TN",Clear,"Generally permitted; use 'and/or assigns', market privately",813,910530,-0.020712248383502475,1230,1.35,290000.0,4.4,33.0,0.9721206044,0.02112676056,-0.1006637168,2026-05-31
1851,8.0,-88.8,91.2,98.1,"Union County, NJ",NJ,"Newark, NJ",Mktg limits,No public property ads without ownership/license,310,594160,0.03569934458234556,1228,2.07,714000.0,2.3,19.0,1.050641036,0.09846153846,-0.1242937853,2026-05-31
1852,7.9,-62.6,58.7,47.0,"Coos County, OR",OR,"Coos Bay, OR",Register,HB 4058: register with the OR Real Estate Agency,57,64326,-0.010003693671509481,67,1.04,342000.0,5.5,27.0,0.9798404498,-0.02564102564,-0.01724137931,2026-05-31
1853,7.9,-67.8,62.4,79.1,"Cabell County, WV",WV,"Huntington, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",52,91489,-0.02924293065945143,71,0.78,195500.0,3.2,14.0,0.9779589634,-0.0225,-0.2571428571,2026-05-31
1854,7.8,-40.4,37.4,17.8,"Chenango County, NY",NY,New York nonmetropolitan area,Mktg limits,"Market the assignable interest, not the property",22,45776,-0.02767688353618386,55,1.2,237000.0,5.6,63.0,0.9541331651,0.6350465678,0.1,2026-05-31
1855,7.8,-34.6,24.4,58.2,"Carroll County, OH",OH,"Canton, OH",Disclosure,SB 155: bold written disclosure or seller can cancel,20,26460,-0.009062991536214515,0,0.0,278750.0,3.6,48.0,0.9966141657,0.3782447466,0.0,2026-05-31
1856,7.7,-59.1,57.9,40.7,"Iberia Parish, LA",LA,"Lafayette, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",50,67540,-0.03602420643982644,102,1.51,203000.0,2.6,75.0,0.9782708889,0.3818924438,0.1904761905,2026-05-31
1857,7.7,-34.9,42.6,7.1,"Taos County, NM",NM,"Taos, NM",Clear,"Generally permitted; use 'and/or assigns', market privately",39,34482,0.000493254025823299,105,3.05,549000.0,7.4,100.0,1.0,0.04571428571,0.4444444444,2026-05-31
1858,7.6,-27.5,35.1,34.2,"Blaine County, ID",ID,"Hailey, ID",Clear,"Generally permitted; use 'and/or assigns', market privately",36,25261,0.03762579585130417,113,4.47,1022500.0,4.7,46.0,0.9593495935,-0.1964636542,0.3846153846,2026-05-31
1859,7.6,-31.2,31.0,21.5,"Webster Parish, LA",LA,"Minden, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",21,35184,-0.04616802667606474,60,1.71,151000.0,3.8,85.0,0.9671938155,-0.1220930233,0.1052631579,2026-05-31
1860,7.5,-52.9,58.2,38.1,"Walla Walla County, WA",WA,"Walla Walla, WA",Mktg limits,No public property ads without ownership/license,56,62068,-0.008957511695859746,163,2.63,462875.0,4.9,43.0,0.9716181488,0.053185438,0.2173913043,2026-05-31
1861,7.5,-7.3,1.9,7.2,"Grant County, OR",OR,Oregon nonmetropolitan area,Register,HB 4058: register with the OR Real Estate Agency,14,7093,-0.019355730678833127,6,0.85,275000.0,3.1,125.0,0.9325389158,-0.08026755853,1.8,2026-05-31
1862,7.4,-76.9,68.3,74.9,"Fairbanks North Star Borough, AK",AK,"Fairbanks, AK",Clear,"Generally permitted; use 'and/or assigns', market privately",92,94951,-0.004174139214884267,31,0.33,344999.5,2.0,51.0,1.004259629,-0.03899860724,-0.1785714286,2026-05-31
1863,7.4,-33.4,22.8,15.5,"Randolph County, WV",WV,"Elkins, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",18,27190,-0.025168507098809696,0,0.0,180000.0,4.3,70.0,0.9177280004,0.09622411693,0.2857142857,2026-05-31
1864,7.3,-57.9,51.3,16.9,"Raleigh County, WV",WV,"Beckley, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",30,72379,-0.02725550015455535,50,0.69,218000.0,6.6,55.0,0.9590604448,0.1534391534,-0.5081967213,2026-05-31
1865,7.3,-18.3,12.9,29.4,"Alleghany County, VA",VA,Virginia nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",19,14632,-0.03698828484928261,13,0.89,165500.0,3.3,54.0,0.9217163418,0.5613207547,-0.09523809524,2026-05-31
1866,7.2,-87.1,89.2,97.7,"Howard County, MD",MD,"Baltimore, MD",Disclosure,HB 124/SB 160: assignment disclosure or rescission,342,339668,0.020572620117120015,728,2.14,635000.0,1.5,17.0,1.019491342,0.06010016694,-0.07567567568,2026-05-31
1867,7.2,-19.9,16.1,38.1,"Williamsburg County, SC",SC,South Carolina nonmetropolitan area,Mktg limits,HB 4754: no advertising property you don't own,11,29865,-0.03415154749199573,35,1.17,205750.0,4.5,48.0,0.9703603451,0.3317152104,0.8333333333,2026-05-31
1868,7.1,-83.3,90.4,61.6,"Boulder County, CO",CO,"Boulder, CO",Clear,"Generally permitted; use 'and/or assigns', market privately",437,330262,-0.0020879097636220248,2001,6.06,750000.0,3.5,42.0,0.991670167,-0.001318924807,-0.06823027719,2026-05-31
1869,7.1,-62.0,56.5,88.6,"Franklin County, MA",MA,"Springfield, MA",Clear,"Generally permitted; use 'and/or assigns', market privately",43,70871,-0.0008881495474666591,64,0.9,410000.0,2.4,25.0,1.009661906,0.1242116808,-0.2711864407,2026-05-31
1870,7.0,-61.0,50.2,22.8,"Belmont County, OH",OH,"Wheeling, WV",Disclosure,SB 155: bold written disclosure or seller can cancel,31,64692,-0.024120921392044168,2,0.03,196900.0,6.0,59.0,0.9808927107,0.1650887574,-0.3921568627,2026-05-31
1871,7.0,-29.0,20.5,36.3,"Avoyelles Parish, LA",LA,Louisiana nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",11,38373,-0.03196266397578204,16,0.42,175000.0,6.0,29.0,0.9684506715,0.2184508268,-0.5,2026-05-31
1872,6.9,3.1,3.8,45.8,"Rio Grande County, CO",CO,Colorado nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",12,11132,-0.03560599497530971,42,3.77,382500.0,4.7,32.0,0.965754242,1.013157895,-0.07692307692,2026-05-31
1873,6.9,-59.9,50.7,68.4,"Stephenson County, IL",IL,"Freeport, IL",License req'd,Only 1 deal / 12 mo without a broker license (RELA),48,43088,-0.03331613308505149,14,0.32,160000.0,2.1,44.0,0.9753152565,0.01910828025,-0.09433962264,2026-05-31
1874,6.8,-21.7,14.4,33.2,"Wyandot County, OH",OH,Ohio nonmetropolitan area,Disclosure,SB 155: bold written disclosure or seller can cancel,14,21394,-0.021496523966337357,14,0.65,267450.0,3.4,53.0,0.9355256573,1.057307692,0.5555555556,2026-05-31
1875,6.8,-44.9,34.1,43.0,"Ohio County, WV",WV,"Wheeling, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",21,41090,-0.02876592526059517,3,0.07,178500.0,4.9,17.0,0.9342312654,-0.02191780822,-0.5625,2026-05-31
1876,6.7,-97.2,93.7,96.4,"Ramsey County, MN",MN,"Minneapolis, MN",Clear,"Generally permitted; use 'and/or assigns', market privately",594,542015,-0.01762427524608556,708,1.31,340000.0,1.7,18.0,1.011574607,-0.02857142857,0.06642728905,2026-05-31
1877,6.7,-32.8,38.4,25.7,"Tillamook County, OR",OR,Oregon nonmetropolitan area,Register,HB 4058: register with the OR Real Estate Agency,39,27264,-0.007209962857767096,77,2.82,510000.0,7.2,40.0,0.9886865611,-0.1355932203,-0.2040816327,2026-05-31
1878,6.6,-19.9,11.2,1.7,"Otero County, CO",CO,Colorado nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",14,17991,-0.03605872267466781,8,0.44,161146.0,7.2,179.0,0.9615498828,-0.08957062147,-0.2631578947,2026-05-31
1879,6.6,-89.0,81.7,88.0,"Newport News, VA",VA,"Virginia Beach, VA",Clear,"Generally permitted; use 'and/or assigns', market privately",202,183056,-0.016103024960763657,125,0.68,315000.0,1.8,27.0,0.9953363119,0.03278688525,0.0202020202,2026-05-31
1880,6.5,-70.2,59.5,73.6,"Vermilion County, IL",IL,"Danville, IL",License req'd,Only 1 deal / 12 mo without a broker license (RELA),55,71106,-0.03923794081880827,10,0.14,126200.0,2.4,31.0,0.974044441,0.262,-0.1791044776,2026-05-31
1881,6.5,-32.0,25.6,0.0,"St. Mary Parish, LA",LA,"Morgan City, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",12,46799,-0.047930017292238836,40,0.85,115500.0,8.5,169.0,0.8593019483,-0.25,-0.2,2026-05-31
1882,6.4,-86.2,77.9,88.6,"Kanawha County, WV",WV,"Charleston, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",133,173906,-0.03497070052383912,97,0.56,183000.0,2.0,16.0,0.9814574096,-0.005434782609,0.1981981982,2026-05-31
1883,6.4,-10.8,7.5,3.4,"Crisp County, GA",GA,"Cordele, GA",Mktg limits,No public property ads without ownership/license,10,19468,-0.029317909852413244,27,1.39,277500.0,8.3,70.0,0.9085373207,-0.04310344828,0.6666666667,2026-05-31
1884,6.3,-56.0,46.6,11.1,"Dougherty County, GA",GA,"Albany, GA",Mktg limits,No public property ads without ownership/license,20,82418,-0.03220957950235436,32,0.39,191500.0,10.8,27.0,0.9683311295,0.5958333333,0.3333333333,2026-05-31
1885,6.3,-11.7,0.0,92.7,"Fairfax City County, VA",VA,"Washington, DC",Clear,"Generally permitted; use 'and/or assigns', market privately",29,,,,,810000.0,1.6,27.0,1.006516553,0.009345794393,-0.2368421053,2026-05-31
1886,6.2,-93.7,92.2,90.0,"Plymouth County, MA",MA,"Boston, MA",Clear,"Generally permitted; use 'and/or assigns', market privately",414,542090,0.0258035704148327,931,1.72,670000.0,2.7,20.0,1.014160024,0.05511811024,-0.1769383698,2026-05-31
1887,6.2,-79.8,81.6,36.4,"Calcasieu Parish, LA",LA,"Lake Charles, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",177,206861,-0.04449104589986743,468,2.26,239712.5,4.2,56.0,0.9720556894,0.01788747346,0.01142857143,2026-05-31
1888,6.1,-71.4,77.5,52.7,"Coconino County, AZ",AZ,"Flagstaff, AZ",Clear,"Generally permitted; use 'and/or assigns', market privately",151,145161,-0.0001997382739858117,634,4.37,679500.0,4.5,31.0,0.9746477344,-0.08175675676,0.01342281879,2026-05-31
1889,6.1,-24.4,12.5,22.4,"Saline County, IL",IL,Illinois nonmetropolitan area,License req'd,Only 1 deal / 12 mo without a broker license (RELA),12,22826,-0.03854092076997599,0,0.0,130000.0,5.8,52.0,0.9601313571,0.3,-0.25,2026-05-31
1890,6.0,-31.0,30.7,45.6,"Jo Daviess County, IL",IL,Illinois nonmetropolitan area,License req'd,Only 1 deal / 12 mo without a broker license (RELA),34,21528,-0.02579418951941352,42,1.95,351250.0,3.9,38.0,0.9550893223,0.2143474503,-0.2272727273,2026-05-31
1891,6.0,-88.8,92.0,99.5,"Morris County, NJ",NJ,"Newark, NJ",Mktg limits,No public property ads without ownership/license,408,523053,0.02867611195896726,1324,2.53,750000.0,2.0,16.0,1.058052103,0.1029411765,0.0,2026-05-31
1892,5.9,-95.8,89.5,28.6,"Jefferson Parish, LA",LA,"New Orleans, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",282,427253,-0.02841179132546669,410,0.96,270000.0,5.1,50.0,0.9602594925,-0.0522990523,-0.1778425656,2026-05-31
1893,5.9,-66.5,68.7,24.8,"Terrebonne Parish, LA",LA,"Houma, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",87,103864,-0.050716094065604636,247,2.38,218000.0,4.3,75.0,0.9737382862,0.02830188679,0.2253521127,2026-05-31
1894,5.8,-66.1,54.6,30.5,"Washington County, OH",OH,"Marietta, OH",Disclosure,SB 155: bold written disclosure or seller can cancel,45,58332,-0.0221939117607617,7,0.12,255000.0,3.5,74.0,0.9697735883,0.09090909091,0.125,2026-05-31
1895,5.8,-8.6,1.9,2.5,"Pocahontas County, WV",WV,West Virginia nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",13,7653,-0.02683112919633774,7,0.91,279000.0,7.2,119.0,0.9493670886,-0.03776513192,0.08333333333,2026-05-31
1896,5.7,-56.9,49.7,60.2,"Sweetwater County, WY",WY,"Rock Springs, WY",Clear,"Generally permitted; use 'and/or assigns', market privately",47,41273,-0.021874111290169685,35,0.85,309150.0,2.5,49.0,0.9750797764,0.01360655738,0.4242424242,2026-05-31
1897,5.7,-42.6,33.8,34.7,"Hocking County, OH",OH,"Columbus, OH",Disclosure,SB 155: bold written disclosure or seller can cancel,31,27429,-0.021999572131498252,16,0.58,290000.0,6.4,42.0,0.9996746157,0.4009661836,0.4090909091,2026-05-31
1898,5.6,-51.5,52.9,57.4,"St. Charles Parish, LA",LA,"New Orleans, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",47,50400,-0.04029248229111128,116,2.3,289000.0,3.2,44.0,0.9754978532,0.1223300971,-0.1296296296,2026-05-31
1899,5.6,-86.7,91.7,83.4,"Clackamas County, OR",OR,"Portland, OR",Register,HB 4058: register with the OR Real Estate Agency,474,425857,0.007916934903624039,1235,2.9,650000.0,3.1,18.0,0.9965584767,0.04838709677,0.04635761589,2026-05-31
1900,5.5,-36.9,29.0,99.0,"Los Alamos County, NM",NM,"Los Alamos, NM",Clear,"Generally permitted; use 'and/or assigns', market privately",34,19675,0.01302646483369375,15,0.76,547500.0,1.0,8.0,1.008851741,-0.02232142857,-0.08108108108,2026-05-31
1901,5.5,-30.9,18.7,55.7,"Ouachita County, AR",AR,"Camden, AR",Clear,"Generally permitted; use 'and/or assigns', market privately",17,21684,-0.04125215545828359,1,0.05,134000.0,4.8,21.0,0.9706547247,-0.1829268293,0.8888888889,2026-05-31
1902,5.4,-90.3,95.7,49.3,"Bergen County, NJ",NJ,"New York, NY",Mktg limits,No public property ads without ownership/license,534,978641,0.026139994191112403,2970,3.03,790000.0,5.0,63.0,1.041899595,0.05193075899,-0.1682242991,2026-05-31
1903,5.4,-84.2,87.9,81.8,"Barnstable County, MA",MA,"Barnstable Town, MA",Clear,"Generally permitted; use 'and/or assigns', market privately",396,232570,0.019775497676050163,630,2.71,725000.0,2.8,19.0,0.9843840561,0.03793843951,0.00253164557,2026-05-31
1904,5.3,-62.2,55.2,9.6,"Jefferson County, AR",AR,"Pine Bluff, AR",Clear,"Generally permitted; use 'and/or assigns', market privately",43,63672,-0.04732550310466073,60,0.94,165000.0,6.0,90.0,0.9599286539,0.1171293162,0.1315789474,2026-05-31
1905,5.3,-17.1,9.8,21.2,"Northampton County, NC",NC,"Roanoke Rapids, NC",License req'd,HB 707 (Oct 2025): wholesaling defined as brokerage,14,16580,-0.04925741154882734,15,0.9,149000.0,2.4,91.0,0.9396035569,-0.716730038,1.333333333,2026-05-31
1906,5.2,-15.7,12.4,76.3,"Humboldt County, NV",NV,"Winnemucca, NV",Clear,"Generally permitted; use 'and/or assigns', market privately",16,17116,-0.009031959240389069,27,1.58,465000.0,4.1,13.0,0.9922740547,0.04494382022,0.1428571429,2026-05-31
1907,5.2,-99.6,94.0,92.9,"Bucks County, PA",PA,"Montgomery County, PA",Clear,"Generally permitted; use 'and/or assigns', market privately",536,650131,0.006098825422863245,780,1.2,540500.0,2.2,22.0,1.01405046,0.07884231537,0.0,2026-05-31
1908,5.1,-67.4,57.9,39.4,"Tehama County, CA",CA,"Red Bluff, CA",Mktg limits,No public property ads without ownership/license,52,64451,-0.018861318313289695,36,0.56,333000.0,4.8,40.0,0.9665864921,-0.04034582133,-0.05454545455,2026-05-31
1909,5.1,-42.1,29.2,68.2,"Marshall County, WV",WV,"Wheeling, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",23,29354,-0.03848799502112745,0,0.0,165000.0,2.4,30.0,0.9558622243,0.04430379747,-0.04166666667,2026-05-31
1910,5.0,-56.9,54.9,17.2,"Columbia County, NY",NY,"Hudson, NY",Mktg limits,"Market the assignable interest, not the property",45,60299,-0.018235399469219624,111,1.84,425000.0,6.8,47.0,0.9512940967,-0.2272727273,-0.262295082,2026-05-31
1911,5.0,-22.4,17.1,21.3,"Mariposa County, CA",CA,California nonmetropolitan area,Mktg limits,No public property ads without ownership/license,20,17048,-0.004961186015292126,22,1.29,476000.0,6.6,51.0,0.9765332293,0.08924485126,0.1111111111,2026-05-31
1912,4.9,-92.0,90.5,72.6,"Solano County, CA",CA,"Vallejo, CA",Mktg limits,No public property ads without ownership/license,328,455101,0.0048886366797898815,881,1.94,587500.0,2.9,39.0,0.9994918204,0.004273504274,-0.081232493,2026-05-31
1913,4.9,-80.1,85.0,88.3,"Arlington County, VA",VA,"Washington, DC",Clear,"Generally permitted; use 'and/or assigns', market privately",257,239807,0.004094980090357536,1309,5.46,820000.0,2.1,29.0,1.00833426,0.02628285357,0.1173913043,2026-05-31
1914,4.8,-100.1,92.7,91.0,"Virginia Beach, VA",VA,"Virginia Beach, VA",Clear,"Generally permitted; use 'and/or assigns', market privately",549,454808,-0.01058361052313275,436,0.96,425000.0,1.8,23.0,0.9991342374,0.04358502149,-0.1173633441,2026-05-31
1915,4.8,-45.4,33.1,35.9,"Pike County, MS",MS,"McComb, MS",Clear,"Generally permitted; use 'and/or assigns', market privately",21,38980,-0.030179384469932576,6,0.15,235000.0,5.1,25.0,0.935128794,0.2057465367,0.1052631579,2026-05-31
1916,4.7,-107.4,99.9,73.4,"Cook County, IL",IL,"Chicago, IL",License req'd,Only 1 deal / 12 mo without a broker license (RELA),4963,5182617,-0.01603452544411772,4969,0.96,390000.0,2.8,46.0,1.013226059,0.05405405405,-0.04759163308,2026-05-31
1917,4.7,-24.1,12.2,5.5,"Logan County, CO",CO,"Sterling, CO",Clear,"Generally permitted; use 'and/or assigns', market privately",13,20755,-0.021406006883870055,5,0.24,306000.0,7.2,65.0,0.9021095846,0.423255814,-0.1333333333,2026-05-31
1918,4.6,-95.6,86.7,98.3,"Anchorage Borough, AK",AK,"Anchorage, AK",Clear,"Generally permitted; use 'and/or assigns', market privately",271,289600,-0.004486000584383218,218,0.75,455500.0,1.3,9.0,1.006457446,0.03522727273,-0.1861861862,2026-05-31
1919,4.6,-89.9,83.9,72.1,"Rockland County, NY",NY,"New York, NY",Mktg limits,"Market the assignable interest, not the property",147,348144,0.03191079442050163,429,1.23,730000.0,4.4,25.0,1.011683465,0.04360257327,-0.09259259259,2026-05-31
1920,4.5,-71.2,72.4,42.4,"Humboldt County, CA",CA,"Eureka, CA",Mktg limits,No public property ads without ownership/license,95,132380,-0.028931075966080806,325,2.46,410000.0,4.6,32.0,0.9537102329,-0.08888888889,-0.1441441441,2026-05-31
1921,4.5,-42.2,31.0,13.4,"Tazewell County, VA",VA,"Bluefield, WV",Clear,"Generally permitted; use 'and/or assigns', market privately",19,38875,-0.038009452871742844,15,0.39,215000.0,6.1,68.0,0.946986745,0.3870967742,-0.3666666667,2026-05-31
1922,4.4,-36.0,23.0,48.8,"Hutchinson County, TX",TX,"Borger, TX",Disclosure,Must disclose equitable interest when marketing,25,19721,-0.04159984448656267,2,0.1,174900.0,3.8,47.0,,-0.07946883931,0.3157894737,2026-05-31
